838944	838944
1145331	1145331
1861472	1861472
1610717	1610717
1861732	1861732
1861813	1861813
520554	520554
1862831	1862831
1863486	1863486
1863538	1863538
1394099	1394099
8813742	8813742
8813742	8813742
122195	122195
122195	122195
755611	755611
343349	343349
290826	290826
975416	975416
541480	541480
118990	118990
118990	118990
67541	67541
172290	172290
97703	97703
275146	275146
336780	336780
8815692	8815692
1868753	1868753
1868767	1868767
51490	51490
1779776	1779776
202923	202923
381803	381803
1871643	1871643
1871647	1871647
927157	927157
105969	105969
149951	149951
259379	259379
141994	141994
47970	47970
68336	68336
1872753	1872753
396159	396159
1873088	1873088
8817391	8817391
788541	788541
379989	379989
1873540	1873540
210045	210045
1051127	1051127
64956	64956
6503	6503
135023	135023
716898	716898
82317	82317
311453	311453
1876379	1876379
361113	361113
1044494	1044494
221333	221333
448905	448905
448905	448905
1877900	1877900
36259	36259
36259	36259
159140	159140
159785	159785
691162	691162
221534	221534
1879163	1879163
50047	50047
49649	49649
607289	607289
959711	959711
772866	772866
93638	93638
1266150	1266150
2426631	2426631
2432289	2432289
1428598	1428598
513229	513229
85838	85838
85838	85838
193773	193773
193773	193773
9911796	9911796
534434	534434
2454457	2454457
1317140	1317140
61485	61485
152696	152696
354641	354641
442485	442485
249894	249894
2422432	2422432
517099	517099
207495	207495
17914	17914
2422910	2422910
2423397	2423397
113978	113978
2424110	2424110
336867	336867
49362	49362
118863	118863
230748	230748
124086	124086
1163750	1163750
8823812	8823812
54809	54809
974324	974324
2425778	2425778
171385	171385
785245	785245
28662	28662
13098	13098
2427097	2427097
891895	891895
74827	74827
1950475	1950475
45107	45107
132802	132802
197361	197361
2237626	2237626
185796	185796
1849225	1849225
1366649	1366649
726645	726645
8825892	8825892
15583	15583
2430340	2430340
2430842	2430842
116931	116931
2431198	2431198
2431401	2431401
1280779	1280779
1280779	1280779
80898	80898
2431570	2431570
2431615	2431615
10439264	10439264
461122	461122
140979	140979
140979	140979
1225362	1225362
270663	270663
660740	660740
1810261	1810261
8827063	8827063
468983	468983
383992	383992
2429911	2429911
144583	144583
295210	295210
1270429	1270429
145968	145968
1872530	1872530
943	943
1851254	1851254
39192	39192
2434973	2434973
86573	86573
193135	193135
880746	880746
726503	726503
207140	207140
385472	385472
1428529	1428529
10386334	10386334
1370056	1370056
145062	145062
31108	31108
8829158	8829158
390657	390657
366439	366439
8342927	8342927
24092	24092
5677	5677
1006831	1006831
445426	445426
275581	275581
1683818	1683818
58463	58463
2441833	2441833
155427	155427
141881	141881
669775	669775
2442317	2442317
2442317	2442317
2442574	2442574
1844	1844
2443156	2443156
361749	361749
211961	211961
211961	211961
211961	211961
211961	211961
939	939
182323	182323
2444277	2444277
2444277	2444277
119450	119450
174198	174198
178486	178486
1614339	1614339
289915	289915
1469430	1469430
1855276	1855276
20626	20626
195586	195586
130169	130169
580714	580714
2447200	2447200
92163	92163
53567	53567
1079625	1079625
5553	5553
5553	5553
8834755	8834755
8834755	8834755
8834755	8834755
439847	439847
907187	907187
132769	132769
2451971	2451971
45817	45817
1527500	1527500
153544	153544
7038	7038
197361	197361
191404	191404
1225362	1225362
446070	446070
41014	41014
778136	778136
2137228	2137228
15106	15106
152993	152993
27914	27914
27914	27914
110412	110412
303526	303526
7791776	7791776
34192	34192
157017	157017
716898	716898
716898	716898
419090	419090
221831	221831
801098	801098
801098	801098
505854	505854
2457646	2457646
405709	405709
464562	464562
61555	61555
2458415	2458415
853110	853110
1375089	1375089
2456893	2456893
36259	36259
36259	36259
48790	48790
985377	985377
2459326	2459326
539272	539272
70195	70195
145670	145670
464562	464562
4423	4423
1470327	1470327
97261	97261
835883	835883
634141	634141
1865862	1865862
376064	376064
82412	82412
82412	82412
405981	405981
886544	886544
886544	886544
2462145	2462145
393021	393021
167760	167760
2463688	2463688
8840537	8840537
2464260	2464260
8841078	8841078
69594	69594
2465387	2465387
2465908	2465908
2012433	2012433
1151817	1151817
958964	958964
191785	191785
123612	123612
2154	2154
247503	247503
947320	947320
184308	184308
8842365	8842365
8842365	8842365
414568	414568
1558443	1558443
305233	305233
61471	61471
116931	116931
186611	186611
442485	442485
1349168	1349168
9797	9797
196699	196699
205402	205402
613358	613358
6717	6717
2470441	2470441
2908	2908
148621	148621
792052	792052
504954	504954
2470804	2470804
1989904	1989904
1087671	1087671
485330	485330
1169669	1169669
182323	182323
182323	182323
182323	182323
182323	182323
182323	182323
182323	182323
182323	182323
182323	182323
182323	182323
162310	162310
1493718	1493718
989133	989133
2929627	2929627
270663	270663
109858	109858
927157	927157
1224526	1224526
47584	47584
47584	47584
2943009	2943009
2945603	2945603
2945691	2945691
5003	5003
167972	167972
845489	845489
82996	82996
35691	35691
166174	166174
1417717	1417717
106055	106055
439847	439847
2912629	2912629
12450	12450
162143	162143
87111	87111
40222	40222
132626	132626
162446	162446
163472	163472
814680	814680
709007	709007
709007	709007
123171	123171
29719	29719
626181	626181
424342	424342
947320	947320
311453	311453
890835	890835
173400	173400
34196	34196
34196	34196
631638	631638
2915690	2915690
270663	270663
82453	82453
2916207	2916207
1473323	1473323
1217113	1217113
1217113	1217113
416522	416522
1874265	1874265
1856415	1856415
2916913	2916913
335531	335531
10341831	10341831
415201	415201
1907939	1907939
388240	388240
1105817	1105817
695041	695041
369976	369976
5677	5677
824300	824300
132652	132652
95315	95315
802189	802189
2921025	2921025
302518	302518
38482	38482
26868	26868
456275	456275
8378246	8378246
334936	334936
1225362	1225362
6777	6777
208393	208393
1040896	1040896
2425778	2425778
2923722	2923722
2923899	2923899
239233	239233
70991	70991
1338517	1338517
1282473	1282473
912490	912490
2924662	2924662
418802	418802
117962	117962
1412153	1412153
784585	784585
2925466	2925466
846681	846681
162137	162137
2443525	2443525
125109	125109
2463487	2463487
2463487	2463487
2463487	2463487
2463487	2463487
2463487	2463487
2927176	2927176
2927176	2927176
775225	775225
1803611	1803611
123173	123173
191794	191794
43694	43694
152798	152798
21426	21426
3483298	3483298
187128	187128
605806	605806
10088	10088
192796	192796
408737	408737
90833	90833
685497	685497
194639	194639
8389	8389
911092	911092
2930409	2930409
116014	116014
82420	82420
78965	78965
1342580	1342580
2931432	2931432
819602	819602
1101866	1101866
2932257	2932257
185788	185788
288404	288404
861981	861981
163673	163673
353591	353591
2934285	2934285
39395	39395
1294477	1294477
2194976	2194976
125043	125043
122195	122195
2936349	2936349
521406	521406
537369	537369
537369	537369
2442464	2442464
2937438	2937438
1334083	1334083
2335334	2335334
1605036	1605036
1824253	1824253
7655	7655
2938835	2938835
300621	300621
176214	176214
176214	176214
409261	409261
846	846
62781	62781
1469430	1469430
2940510	2940510
872823	872823
872823	872823
872823	872823
872823	872823
872823	872823
40707	40707
130497	130497
401493	401493
155437	155437
221333	221333
11327	11327
39186	39186
523899	523899
523899	523899
610533	610533
333926	333926
283475	283475
1398621	1398621
153527	153527
395371	395371
178486	178486
2942328	2942328
87502	87502
504954	504954
1292145	1292145
1921079	1921079
11648617	11648617
1011771	1011771
1314755	1314755
1178359	1178359
796560	796560
1267911	1267911
175744	175744
34192	34192
167970	167970
149837	149837
2092640	2092640
52992	52992
173281	173281
118990	118990
8862508	8862508
2948191	2948191
171068	171068
171068	171068
171068	171068
171068	171068
2936285	2936285
210856	210856
1802527	1802527
127960	127960
127967	127967
767849	767849
2319599	2319599
37278	37278
2950615	2950615
1801213	1801213
1352788	1352788
87318	87318
2444386	2444386
454118	454118
1849769	1849769
86851	86851
933	933
616392	616392
112507	112507
153544	153544
1476812	1476812
1170444	1170444
2945447	2945447
8864947	8864947
2953304	2953304
108802	108802
108802	108802
444956	444956
1762681	1762681
10513	10513
1786279	1786279
354641	354641
235020	235020
504258	504258
170302	170302
59602	59602
5553	5553
5553	5553
5553	5553
5553	5553
1167964	1167964
316115	316115
3298437	3298437
115095	115095
231014	231014
3154	3154
294141	294141
3303551	3303551
2950425	2950425
295197	295197
424281	424281
2948663	2948663
1002685	1002685
1120868	1120868
3324398	3324398
299460	299460
3325179	3325179
1270000	1270000
26031	26031
3336847	3336847
564910	564910
268625	268625
18987	18987
171041	171041
3297958	3297958
1101346	1101346
51835	51835
449974	449974
357553	357553
114781	114781
335921	335921
1409887	1409887
695854	695854
182537	182537
1850913	1850913
132992	132992
23215	23215
1163750	1163750
1779774	1779774
3300728	3300728
1644610	1644610
3301418	3301418
3301502	3301502
445073	445073
1369428	1369428
851259	851259
138102	138102
2098257	2098257
232987	232987
661448	661448
21626	21626
163867	163867
3303988	3303988
32595	32595
316535	316535
1413752	1413752
206939	206939
3304350	3304350
2237626	2237626
2237626	2237626
845485	845485
2455066	2455066
200647	200647
49793	49793
134092	134092
3305159	3305159
196543	196543
8874058	8874058
8874069	8874069
135728	135728
734454	734454
734454	734454
159352	159352
642551	642551
2428783	2428783
228797	228797
173149	173149
217102	217102
180987	180987
158924	158924
2447999	2447999
3307372	3307372
7262	7262
93820	93820
85618	85618
180827	180827
180827	180827
1264366	1264366
103640	103640
311453	311453
1084208	1084208
53215	53215
8876190	8876190
8876190	8876190
1874674	1874674
3310470	3310470
133628	133628
133628	133628
203206	203206
180827	180827
3311470	3311470
121513	121513
3311768	3311768
206347	206347
34196	34196
435142	435142
50047	50047
3312825	3312825
10592367	10592367
997338	997338
7655	7655
203944	203944
2584022	2584022
121593	121593
1347634	1347634
230978	230978
555918	555918
185891	185891
15106	15106
515607	515607
3315446	3315446
3315563	3315563
2922611	2922611
8879105	8879105
3316070	3316070
2104940	2104940
2920646	2920646
121097	121097
132687	132687
89879	89879
122168	122168
162749	162749
158924	158924
3317597	3317597
87518	87518
87518	87518
1270477	1270477
64112	64112
8880098	8880098
208682	208682
3318597	3318597
134092	134092
1419245	1419245
2284	2284
3319242	3319242
3299280	3299280
3320023	3320023
4275	4275
2934285	2934285
1030072	1030072
32603	32603
161979	161979
34228	34228
1182296	1182296
883832	883832
116803	116803
2292	2292
671195	671195
3322911	3322911
3323173	3323173
1449332	1449332
135892	135892
117922	117922
1849167	1849167
11355	11355
3323751	3323751
176214	176214
79090	79090
731928	731928
42927	42927
104911	104911
507293	507293
8495806	8495806
1015709	1015709
125575	125575
1255886	1255886
108418	108418
315862	315862
56449	56449
8884717	8884717
8884717	8884717
254140	254140
24088	24088
154956	154956
1847046	1847046
90387	90387
3328179	3328179
91800	91800
59498	59498
134940	134940
3329067	3329067
830845	830845
150889	150889
3329577	3329577
3329958	3329958
64113	64113
60456	60456
8886102	8886102
42061	42061
1285562	1285562
3330334	3330334
6326	6326
161988	161988
3330653	3330653
2233832	2233832
1162576	1162576
183434	183434
1163866	1163866
147728	147728
159149	159149
8887499	8887499
3333151	3333151
3333354	3333354
120004	120004
3333726	3333726
837490	837490
453687	453687
1044494	1044494
2447999	2447999
1348481	1348481
1329229	1329229
183844	183844
489643	489643
8889132	8889132
101043	101043
382138	382138
68984	68984
537393	537393
160518	160518
125912	125912
2938835	2938835
1208549	1208549
883832	883832
175451	175451
1127684	1127684
245663	245663
1604525	1604525
1452330	1452330
169903	169903
589050	589050
82987	82987
82987	82987
23598	23598
8473709	8473709
425124	425124
257273	257273
146437	146437
1270477	1270477
3630070	3630070
562556	562556
1387633	1387633
919967	919967
3631131	3631131
316535	316535
315618	315618
179015	179015
1030072	1030072
287898	287898
83242	83242
24249	24249
18605	18605
792000	792000
153544	153544
1163698	1163698
2438876	2438876
1216272	1216272
381810	381810
258896	258896
3315531	3315531
307256	307256
1404211	1404211
8894174	8894174
3100523	3100523
115504	115504
3634402	3634402
176934	176934
83007	83007
171041	171041
98458	98458
1879163	1879163
155455	155455
402329	402329
1550979	1550979
139624	139624
85618	85618
900761	900761
900761	900761
8389	8389
8895179	8895179
3635963	3635963
390029	390029
2435089	2435089
3636886	3636886
9500	9500
931775	931775
55451	55451
49457	49457
469921	469921
8765528	8765528
2082	2082
907187	907187
206347	206347
3638354	3638354
39192	39192
39192	39192
43256	43256
57396	57396
193145	193145
3639575	3639575
145652	145652
50355	50355
151512	151512
213247	213247
139051	139051
196110	196110
295886	295886
36655	36655
36655	36655
8899031	8899031
1433577	1433577
718453	718453
2920646	2920646
22970	22970
664045	664045
785245	785245
3857716	3857716
8899663	8899663
1208549	1208549
3644013	3644013
6095	6095
62143	62143
81433	81433
375260	375260
8684841	8684841
439586	439586
1259613	1259613
361969	361969
59509	59509
106424	106424
73103	73103
500176	500176
1996005	1996005
8685469	8685469
74827	74827
276728	276728
47584	47584
47584	47584
3648457	3648457
24080	24080
65060	65060
65060	65060
1029389	1029389
1029389	1029389
18743	18743
1233003	1233003
108136	108136
73185	73185
73185	73185
1119090	1119090
10421	10421
9082284	9082284
787407	787407
787407	787407
2431198	2431198
1473499	1473499
449308	449308
46530	46530
2590613	2590613
1044863	1044863
3651868	3651868
2579651	2579651
422736	422736
3415067	3415067
809979	809979
2908216	2908216
83671	83671
1228289	1228289
8688733	8688733
676925	676925
1331337	1331337
625666	625666
2862657	2862657
1177358	1177358
3653551	3653551
1626148	1626148
423991	423991
3646464	3646464
1549111	1549111
61475	61475
3655068	3655068
3655353	3655353
5907	5907
3655604	3655604
3655637	3655637
3655637	3655637
3655637	3655637
1439638	1439638
2420906	2420906
1108968	1108968
192419	192419
8690819	8690819
1555207	1555207
10220	10220
1508029	1508029
960632	960632
302468	302468
43688	43688
13641888	13641888
1700050	1700050
290811	290811
3500375	3500375
3658777	3658777
3658965	3658965
315616	315616
183095	183095
8692050	8692050
3659357	3659357
3655637	3655637
3655637	3655637
3655637	3655637
100261	100261
309727	309727
1154247	1154247
639675	639675
2243263	2243263
1568551	1568551
20886	20886
450347	450347
72983	72983
220910	220910
3661763	3661763
3414541	3414541
3414541	3414541
3414541	3414541
3414541	3414541
28851	28851
1691720	1691720
1303056	1303056
2566004	2566004
101217	101217
18021	18021
92013	92013
1857554	1857554
3655637	3655637
3655637	3655637
3655637	3655637
484605	484605
8694804	8694804
240712	240712
1138050	1138050
4964743	4964743
412561	412561
542375	542375
365852	365852
2125629	2125629
136689	136689
1860290	1860290
40399	40399
59109	59109
75925	75925
2047053	2047053
1312697	1312697
3665972	3665972
412561	412561
157421	157421
522601	522601
1860702	1860702
37266	37266
170339	170339
90348	90348
8696706	8696706
3546430	3546430
1603444	1603444
1515933	1515933
81767	81767
442722	442722
818970	818970
3668838	3668838
28553	28553
2158433	2158433
3669482	3669482
3670054	3670054
3670054	3670054
3670054	3670054
81891	81891
45527	45527
92013	92013
65432	65432
23956	23956
119376	119376
98056	98056
65060	65060
65060	65060
1769473	1769473
2768159	2768159
117872	117872
14173	14173
2491467	2491467
183004	183004
183004	183004
570567	570567
375876	375876
420504	420504
1552492	1552492
239496	239496
2232268	2232268
194933	194933
1523187	1523187
1333062	1333062
1567559	1567559
564337	564337
4115226	4115226
8342927	8342927
498844	498844
151189	151189
6970	6970
120274	120274
1523005	1523005
1526489	1526489
1526489	1526489
81708	81708
206939	206939
81364	81364
34192	34192
119118	119118
2946078	2946078
861190	861190
2074562	2074562
2920646	2920646
484605	484605
46383	46383
1097493	1097493
396289	396289
381335	381335
1269210	1269210
5003	5003
1253113	1253113
198814	198814
166676	166676
78686	78686
8008986	8008986
63477	63477
88814	88814
88814	88814
19637	19637
81171	81171
1530258	1530258
3541502	3541502
2611142	2611142
50047	50047
310713	310713
1099496	1099496
15149	15149
1974034	1974034
250448	250448
26031	26031
169870	169870
235022	235022
173375	173375
436913	436913
72724	72724
999363	999363
134843	134843
210855	210855
22667	22667
783409	783409
26325	26325
26325	26325
54908	54908
3716224	3716224
368222	368222
2466678	2466678
45615	45615
15891	15891
178729	178729
2349074	2349074
125913	125913
128426	128426
39634	39634
422736	422736
34912	34912
139284	139284
1554572	1554572
165940	165940
15891	15891
87502	87502
449972	449972
1931386	1931386
1546462	1546462
210978	210978
1274090	1274090
787407	787407
30693	30693
133047	133047
1089787	1089787
1574950	1574950
2090985	2090985
190817	190817
84102	84102
492468	492468
82593	82593
432793	432793
1329960	1329960
6374	6374
323621	323621
2128879	2128879
177647	177647
1935940	1935940
3301502	3301502
7895	7895
2128879	2128879
1513883	1513883
4141916	4141916
1524844	1524844
2304477	2304477
1338620	1338620
2303	2303
286215	286215
1942517	1942517
520162	520162
498129	498129
498129	498129
498129	498129
1516890	1516890
491754	491754
1348654	1348654
275892	275892
252687	252687
1755347	1755347
40262	40262
275512	275512
818339	818339
1536227	1536227
890835	890835
169870	169870
181101	181101
89099	89099
2050507	2050507
2359709	2359709
2359709	2359709
7869501	7869501
625654	625654
800067	800067
1172143	1172143
316997	316997
830845	830845
1508885	1508885
1508885	1508885
1508885	1508885
65254	65254
1363181	1363181
1986032	1986032
175316	175316
55697	55697
215406	215406
1541844	1541844
2005697	2005697
4153064	4153064
2207033	2207033
4153376	4153376
161345	161345
4153745	4153745
16251	16251
86068	86068
13578	13578
7186	7186
135428	135428
407063	407063
3659357	3659357
106499	106499
210856	210856
3156065	3156065
3156065	3156065
22667	22667
1540738	1540738
3059636	3059636
75344	75344
3414541	3414541
3414541	3414541
3414541	3414541
1588703	1588703
964726	964726
307453	307453
46099	46099
140040	140040
116931	116931
992753	992753
1988106	1988106
809539	809539
1537745	1537745
169870	169870
177431	177431
85618	85618
1541843	1541843
262963	262963
264960	264960
498844	498844
258860	258860
418153	418153
1513901	1513901
40978	40978
369685	369685
1521600	1521600
2597496	2597496
254140	254140
214157	214157
4153064	4153064
5394	5394
58545	58545
58545	58545
146150	146150
1189491	1189491
85662	85662
402713	402713
1050368	1050368
90348	90348
103621	103621
720158	720158
942212	942212
741247	741247
1134760	1134760
1134760	1134760
210069	210069
1324048	1324048
1324048	1324048
427474	427474
378230	378230
2752928	2752928
24180	24180
1439640	1439640
16251	16251
848261	848261
3414541	3414541
3414541	3414541
3414541	3414541
3414541	3414541
3414541	3414541
3414541	3414541
210856	210856
1581788	1581788
286227	286227
81943	81943
678872	678872
140207	140207
1531896	1531896
132216	132216
1152892	1152892
2102369	2102369
1549818	1549818
1952298	1952298
127945	127945
127945	127945
679481	679481
245172	245172
1022974	1022974
1022974	1022974
107021	107021
676913	676913
949335	949335
4139283	4139283
3539930	3539930
3656527	3656527
168897	168897
1493718	1493718
2258360	2258360
61475	61475
2397151	2397151
2768817	2768817
1879518	1879518
239658	239658
2871267	2871267
931527	931527
299372	299372
859268	859268
35718	35718
562169	562169
139833	139833
1507857	1507857
2495355	2495355
1886614	1886614
299577	299577
6970	6970
183004	183004
183004	183004
5057974	5057974
82315	82315
3297409	3297409
3665772	3665772
1151286	1151286
830581	830581
57337	57337
23940	23940
42344	42344
2735522	2735522
156458	156458
675789	675789
87830	87830
516178	516178
516178	516178
614471	614471
115961	115961
65060	65060
992753	992753
115395	115395
3283141	3283141
244862	244862
75924	75924
75924	75924
541550	541550
2140464	2140464
96970	96970
579907	579907
924657	924657
1513921	1513921
1991046	1991046
8495	8495
1557277	1557277
81623	81623
802828	802828
4573981	4573981
2047053	2047053
86313	86313
130199	130199
677393	677393
1554070	1554070
57337	57337
541550	541550
3539735	3539735
247503	247503
4007301	4007301
4007301	4007301
4007301	4007301
4007301	4007301
2359709	2359709
2359709	2359709
1524844	1524844
6320	6320
182865	182865
448455	448455
2304477	2304477
120929	120929
906943	906943
1259140	1259140
1042434	1042434
351396	351396
250779	250779
4577087	4577087
3716224	3716224
609265	609265
521562	521562
160128	160128
3540919	3540919
3540919	3540919
1522996	1522996
449972	449972
1303866	1303866
106100	106100
186288	186288
452127	452127
147129	147129
1570656	1570656
276430	276430
172283	172283
239496	239496
154474	154474
579711	579711
52863	52863
345185	345185
497126	497126
1575656	1575656
1521803	1521803
1153106	1153106
397865	397865
914593	914593
553357	553357
1475	1475
7088	7088
5034902	5034902
1576792	1576792
247503	247503
1513956	1513956
113938	113938
203198	203198
1573354	1573354
1573354	1573354
106100	106100
1193780	1193780
101045	101045
10421	10421
4967141	4967141
170254	170254
1476350	1476350
2251201	2251201
2251201	2251201
1793706	1793706
1408798	1408798
1355826	1355826
174835	174835
668488	668488
171892	171892
1303866	1303866
279839	279839
402830	402830
4143218	4143218
2005200	2005200
2079798	2079798
119118	119118
67446	67446
1117226	1117226
241187	241187
1214019	1214019
1214019	1214019
254140	254140
228738	228738
532498	532498
612418	612418
158247	158247
8765528	8765528
291955	291955
197979	197979
112147	112147
802189	802189
754324	754324
3306886	3306886
170109	170109
68495	68495
128836	128836
1842293	1842293
140197	140197
869759	869759
869759	869759
76166	76166
175828	175828
1348481	1348481
1374648	1374648
27914	27914
27914	27914
43256	43256
1441520	1441520
94200	94200
508229	508229
2683449	2683449
1066650	1066650
839241	839241
501937	501937
501937	501937
166025	166025
386661	386661
1265122	1265122
2232405	2232405
62779	62779
73103	73103
70195	70195
3318597	3318597
2447476	2447476
1281233	1281233
166679	166679
24039	24039
2947418	2947418
1766985	1766985
587	587
50743	50743
187024	187024
1507162	1507162
801884	801884
797904	797904
16228	16228
174333	174333
383992	383992
9722	9722
5053891	5053891
1546710	1546710
2445565	2445565
193772	193772
76790	76790
740620	740620
1874779	1874779
1270429	1270429
301457	301457
301457	301457
128407	128407
319055	319055
1286157	1286157
160034	160034
730380	730380
205320	205320
151339	151339
135429	135429
464325	464325
122195	122195
412091	412091
40184	40184
395371	395371
395371	395371
9116	9116
150729	150729
48866	48866
2912629	2912629
824300	824300
29719	29719
557914	557914
176934	176934
176934	176934
10421840	10421840
81237	81237
34192	34192
163147	163147
1257339	1257339
1868767	1868767
182868	182868
2920646	2920646
1264366	1264366
158924	158924
156657	156657
197373	197373
926	926
2442464	2442464
198578	198578
76180	76180
193772	193772
1680684	1680684
199821	199821
1631668	1631668
1631668	1631668
82253	82253
3296966	3296966
77237	77237
301457	301457
328020	328020
3893408	3893408
174583	174583
29942	29942
5064076	5064076
436386	436386
1276343	1276343
677931	677931
22975	22975
7791776	7791776
821817	821817
88502	88502
1305989	1305989
72797	72797
3887811	3887811
30171	30171
202223	202223
111519	111519
108197	108197
109858	109858
113889	113889
116001	116001
119450	119450
119450	119450
119947	119947
119947	119947
123181	123181
128569	128569
129104	129104
133768	133768
143958	143958
144704	144704
152798	152798
158197	158197
98458	98458
98458	98458
165839	165839
166121	166121
168681	168681
8780237	8780237
30247	30247
29719	29719
176118	176118
159339	159339
182537	182537
184308	184308
35321	35321
191785	191785
192216	192216
199875	199875
199875	199875
208851	208851
208944	208944
211602	211602
218628	218628
108735	108735
108795	108795
110218	110218
110769	110769
110810	110810
112313	112313
113262	113262
113937	113937
114381	114381
10796	10796
114578	114578
115667	115667
118627	118627
118894	118894
120792	120792
82253	82253
121797	121797
121951	121951
122168	122168
8783788	8783788
122275	122275
10421	10421
122694	122694
201803	201803
123612	123612
106145	106145
124344	124344
125562	125562
125657	125657
127585	127585
129094	129094
129708	129708
88357	88357
30711	30711
79729	79729
132774	132774
133511	133511
134090	134090
134185	134185
134768	134768
137969	137969
88502	88502
139049	139049
32133	32133
11168	11168
139804	139804
22971	22971
140197	140197
140290	140290
140725	140725
140809	140809
141952	141952
142135	142135
142135	142135
143580	143580
123937	123937
144262	144262
144460	144460
144572	144572
144796	144796
